date,store_id,store_name,lat,lon,total_sales,ice_sales,hot_sales,transactions
2025-07-04,haeundae,부산 해운대점,35.1587,129.1603,642982,358012,284970,138
2025-07-05,haeundae,부산 해운대점,35.1587,129.1603,760949,431002,329947,163
2025-07-06,haeundae,부산 해운대점,35.1587,129.1603,591028,340905,250123,131
2025-07-07,haeundae,부산 해운대점,35.1587,129.1603,622167,354884,267283,137
2025-07-08,haeundae,부산 해운대점,35.1587,129.1603,579486,317558,261928,125
2025-07-09,haeundae,부산 해운대점,35.1587,129.1603,587525,245820,341705,124
2025-07-10,haeundae,부산 해운대점,35.1587,129.1603,673330,281183,392147,146
2025-07-11,haeundae,부산 해운대점,35.1587,129.1603,646040,261517,384523,142
2025-07-12,haeundae,부산 해운대점,35.1587,129.1603,614500,248258,366242,133
2025-07-13,haeundae,부산 해운대점,35.1587,129.1603,589191,245575,343616,126
2025-07-14,haeundae,부산 해운대점,35.1587,129.1603,508895,205594,303301,109
2025-07-15,haeundae,부산 해운대점,35.1587,129.1603,465967,183777,282190,98
2025-07-16,haeundae,부산 해운대점,35.1587,129.1603,569077,223078,345999,122
2025-07-17,haeundae,부산 해운대점,35.1587,129.1603,457084,183931,273153,96
2025-07-18,haeundae,부산 해운대점,35.1587,129.1603,522607,205280,317327,116
2025-07-19,haeundae,부산 해운대점,35.1587,129.1603,504501,194939,309562,111
2025-07-20,haeundae,부산 해운대점,35.1587,129.1603,693820,287519,406301,145
2025-07-21,haeundae,부산 해운대점,35.1587,129.1603,589323,244687,344636,126
2025-07-22,haeundae,부산 해운대점,35.1587,129.1603,673684,369718,303966,146
2025-07-23,haeundae,부산 해운대점,35.1587,129.1603,637142,347625,289517,138
2025-07-24,haeundae,부산 해운대점,35.1587,129.1603,570866,309638,261228,119
2025-07-25,haeundae,부산 해운대점,35.1587,129.1603,532988,291651,241337,116
2025-07-26,haeundae,부산 해운대점,35.1587,129.1603,642769,355837,286932,139
2025-07-27,haeundae,부산 해운대점,35.1587,129.1603,627569,347924,279645,138
2025-07-28,haeundae,부산 해운대점,35.1587,129.1603,637123,356279,280844,139
2025-07-29,haeundae,부산 해운대점,35.1587,129.1603,641424,359711,281713,138
2025-07-30,haeundae,부산 해운대점,35.1587,129.1603,661285,366616,294669,145
2025-07-31,haeundae,부산 해운대점,35.1587,129.1603,612626,339640,272986,129
2025-08-01,haeundae,부산 해운대점,35.1587,129.1603,568966,315890,253076,125
2025-08-02,haeundae,부산 해운대점,35.1587,129.1603,697289,396060,301229,150
2025-08-03,haeundae,부산 해운대점,35.1587,129.1603,714941,398079,316862,152
2025-08-04,haeundae,부산 해운대점,35.1587,129.1603,439113,238526,200587,96
2025-08-05,haeundae,부산 해운대점,35.1587,129.1603,532882,289462,243420,117
2025-08-06,haeundae,부산 해운대점,35.1587,129.1603,524486,285740,238746,112
2025-08-07,haeundae,부산 해운대점,35.1587,129.1603,462771,258411,204360,99
2025-08-08,haeundae,부산 해운대점,35.1587,129.1603,607691,250369,357322,130
2025-08-09,haeundae,부산 해운대점,35.1587,129.1603,493301,204424,288877,111
2025-08-10,haeundae,부산 해운대점,35.1587,129.1603,569426,223671,345755,122
2025-08-11,haeundae,부산 해운대점,35.1587,129.1603,537097,216558,320539,113
2025-08-12,haeundae,부산 해운대점,35.1587,129.1603,503911,189067,314844,111
2025-08-13,haeundae,부산 해운대점,35.1587,129.1603,545510,227369,318141,121
2025-08-14,haeundae,부산 해운대점,35.1587,129.1603,654902,354695,300207,143
2025-08-15,haeundae,부산 해운대점,35.1587,129.1603,601545,330128,271417,133
2025-08-16,haeundae,부산 해운대점,35.1587,129.1603,773729,427717,346012,167
2025-08-17,haeundae,부산 해운대점,35.1587,129.1603,675739,380036,295703,147
2025-08-18,haeundae,부산 해운대점,35.1587,129.1603,501507,278437,223070,109
2025-08-19,haeundae,부산 해운대점,35.1587,129.1603,529678,289416,240262,111
2025-08-20,haeundae,부산 해운대점,35.1587,129.1603,586078,321171,264907,124
2025-08-21,haeundae,부산 해운대점,35.1587,129.1603,638719,358194,280525,138
2025-08-22,haeundae,부산 해운대점,35.1587,129.1603,571642,317833,253809,127
2025-08-23,haeundae,부산 해운대점,35.1587,129.1603,708417,410882,297535,151
2025-08-24,haeundae,부산 해운대점,35.1587,129.1603,632859,361489,271370,137
2025-08-25,haeundae,부산 해운대점,35.1587,129.1603,599492,337154,262338,133
2025-08-26,haeundae,부산 해운대점,35.1587,129.1603,512421,283266,229155,112
2025-08-27,haeundae,부산 해운대점,35.1587,129.1603,495170,270165,225005,107
2025-08-28,haeundae,부산 해운대점,35.1587,129.1603,637121,346594,290527,134
2025-08-29,haeundae,부산 해운대점,35.1587,129.1603,617141,347574,269567,135
2025-08-30,haeundae,부산 해운대점,35.1587,129.1603,634793,362086,272707,139
2025-08-31,haeundae,부산 해운대점,35.1587,129.1603,564687,310804,253883,119
2025-09-01,haeundae,부산 해운대점,35.1587,129.1603,520641,210755,309886,114
2025-09-02,haeundae,부산 해운대점,35.1587,129.1603,479215,200504,278711,105
2025-09-03,haeundae,부산 해운대점,35.1587,129.1603,485403,201151,284252,105
2025-09-04,haeundae,부산 해운대점,35.1587,129.1603,621075,257870,363205,135
2025-09-05,haeundae,부산 해운대점,35.1587,129.1603,593229,322717,270512,127
2025-09-06,haeundae,부산 해운대점,35.1587,129.1603,755519,412211,343308,162
2025-09-07,haeundae,부산 해운대점,35.1587,129.1603,662595,372643,289952,140
2025-09-08,haeundae,부산 해운대점,35.1587,129.1603,619374,337930,281444,135
2025-09-09,haeundae,부산 해운대점,35.1587,129.1603,520912,202947,317965,110
2025-09-10,haeundae,부산 해운대점,35.1587,129.1603,478871,189250,289621,102
2025-09-11,haeundae,부산 해운대점,35.1587,129.1603,645275,252948,392327,140
2025-09-12,haeundae,부산 해운대점,35.1587,129.1603,568728,221121,347607,126
2025-09-13,haeundae,부산 해운대점,35.1587,129.1603,614227,249622,364605,135
2025-09-14,haeundae,부산 해운대점,35.1587,129.1603,771903,306291,465612,161
2025-09-15,haeundae,부산 해운대점,35.1587,129.1603,468251,193294,274957,98
2025-09-16,haeundae,부산 해운대점,35.1587,129.1603,642867,347148,295719,134
2025-09-17,haeundae,부산 해운대점,35.1587,129.1603,519274,283316,235958,109
2025-09-18,haeundae,부산 해운대점,35.1587,129.1603,521585,196533,325052,110
2025-09-19,haeundae,부산 해운대점,35.1587,129.1603,573357,216500,356857,124
2025-09-20,haeundae,부산 해운대점,35.1587,129.1603,595195,238554,356641,128
2025-09-21,haeundae,부산 해운대점,35.1587,129.1603,695552,262640,432912,148
2025-09-22,haeundae,부산 해운대점,35.1587,129.1603,668164,249626,418538,141
2025-09-23,haeundae,부산 해운대점,35.1587,129.1603,510964,190079,320885,107
2025-09-24,haeundae,부산 해운대점,35.1587,129.1603,523584,211947,311637,117
2025-09-25,haeundae,부산 해운대점,35.1587,129.1603,496647,191110,305537,107
2025-09-26,haeundae,부산 해운대점,35.1587,129.1603,592226,232626,359600,129
2025-09-27,haeundae,부산 해운대점,35.1587,129.1603,661961,258959,403002,140
2025-09-28,haeundae,부산 해운대점,35.1587,129.1603,623442,238903,384539,135
2025-09-29,haeundae,부산 해운대점,35.1587,129.1603,520351,200647,319704,115
2025-09-30,haeundae,부산 해운대점,35.1587,129.1603,506643,185634,321009,107
2025-10-01,haeundae,부산 해운대점,35.1587,129.1603,609965,237642,372323,134
2025-10-02,haeundae,부산 해운대점,35.1587,129.1603,548983,210809,338174,115
2025-10-03,haeundae,부산 해운대점,35.1587,129.1603,417342,146571,270771,95
2025-10-04,haeundae,부산 해운대점,35.1587,129.1603,495231,190565,304666,107
2025-10-05,haeundae,부산 해운대점,35.1587,129.1603,579642,222119,357523,124
2025-10-06,haeundae,부산 해운대점,35.1587,129.1603,456276,162799,293477,102
2025-10-07,haeundae,부산 해운대점,35.1587,129.1603,520037,200110,319927,110
2025-10-08,haeundae,부산 해운대점,35.1587,129.1603,561859,210809,351050,119
2025-10-09,haeundae,부산 해운대점,35.1587,129.1603,501932,182302,319630,108
2025-10-10,haeundae,부산 해운대점,35.1587,129.1603,675019,249487,425532,141
2025-10-11,haeundae,부산 해운대점,35.1587,129.1603,595878,231201,364677,130
2025-10-12,haeundae,부산 해운대점,35.1587,129.1603,733549,278749,454800,157
2025-10-13,haeundae,부산 해운대점,35.1587,129.1603,531235,195069,336166,115
2025-10-14,haeundae,부산 해운대점,35.1587,129.1603,530907,181358,349549,118
2025-10-15,haeundae,부산 해운대점,35.1587,129.1603,523303,191738,331565,114
2025-10-16,haeundae,부산 해운대점,35.1587,129.1603,469936,175568,294368,103
2025-10-17,haeundae,부산 해운대점,35.1587,129.1603,624626,225865,398761,135
2025-10-18,haeundae,부산 해운대점,35.1587,129.1603,611613,230456,381157,134
2025-10-19,haeundae,부산 해운대점,35.1587,129.1603,779668,262592,517076,163
2025-10-20,haeundae,부산 해운대점,35.1587,129.1603,515961,172537,343424,108
2025-10-21,haeundae,부산 해운대점,35.1587,129.1603,628577,197122,431455,136
2025-10-22,haeundae,부산 해운대점,35.1587,129.1603,554871,188656,366215,120
2025-10-23,haeundae,부산 해운대점,35.1587,129.1603,517046,175382,341664,108
2025-10-24,haeundae,부산 해운대점,35.1587,129.1603,476684,158640,318044,104
2025-10-25,haeundae,부산 해운대점,35.1587,129.1603,662877,228560,434317,144
2025-10-26,haeundae,부산 해운대점,35.1587,129.1603,598633,194915,403718,130
2025-10-27,haeundae,부산 해운대점,35.1587,129.1603,562471,168741,393730,124
2025-10-28,haeundae,부산 해운대점,35.1587,129.1603,541464,162439,379025,118
2025-10-29,haeundae,부산 해운대점,35.1587,129.1603,641073,195912,445161,139
2025-10-30,haeundae,부산 해운대점,35.1587,129.1603,594030,191990,402040,124
2025-10-31,haeundae,부산 해운대점,35.1587,129.1603,654988,218504,436484,142
2025-11-01,haeundae,부산 해운대점,35.1587,129.1603,709045,229163,479882,151
2025-11-02,haeundae,부산 해운대점,35.1587,129.1603,628293,197033,431260,139
2025-11-03,haeundae,부산 해운대점,35.1587,129.1603,503249,150975,352274,112
2025-11-04,haeundae,부산 해운대점,35.1587,129.1603,669993,217078,452915,143
2025-11-05,haeundae,부산 해운대점,35.1587,129.1603,548276,182466,365810,116
2025-11-06,haeundae,부산 해운대점,35.1587,129.1603,552666,187906,364760,116
2025-11-07,haeundae,부산 해운대점,35.1587,129.1603,570654,190370,380284,121
2025-11-08,haeundae,부산 해운대점,35.1587,129.1603,545160,177504,367656,119
2025-11-09,haeundae,부산 해운대점,35.1587,129.1603,505470,171455,334015,108
2025-11-10,haeundae,부산 해운대점,35.1587,129.1603,558979,167694,391285,119
2025-11-11,haeundae,부산 해운대점,35.1587,129.1603,555213,167008,388205,121
2025-11-12,haeundae,부산 해운대점,35.1587,129.1603,633177,198564,434613,136
2025-11-13,haeundae,부산 해운대점,35.1587,129.1603,662775,215800,446975,138
2025-11-14,haeundae,부산 해운대점,35.1587,129.1603,503951,160861,343090,108
2025-11-15,haeundae,부산 해운대점,35.1587,129.1603,707493,219040,488453,149
2025-11-16,haeundae,부산 해운대점,35.1587,129.1603,747763,241079,506684,158
2025-11-17,haeundae,부산 해운대점,35.1587,129.1603,590652,177196,413456,128
2025-11-18,haeundae,부산 해운대점,35.1587,129.1603,573029,171909,401120,126
2025-11-19,haeundae,부산 해운대점,35.1587,129.1603,586648,175994,410654,129
2025-11-20,haeundae,부산 해운대점,35.1587,129.1603,596122,178837,417285,128
2025-11-21,haeundae,부산 해운대점,35.1587,129.1603,544113,163234,380879,116
2025-11-22,haeundae,부산 해운대점,35.1587,129.1603,680138,204041,476097,142
2025-11-23,haeundae,부산 해운대점,35.1587,129.1603,713247,213974,499273,151
2025-11-24,haeundae,부산 해운대점,35.1587,129.1603,566967,179162,387805,125
2025-11-25,haeundae,부산 해운대점,35.1587,129.1603,593406,178022,415384,126
2025-11-26,haeundae,부산 해운대점,35.1587,129.1603,544992,163498,381494,120
2025-11-27,haeundae,부산 해운대점,35.1587,129.1603,583917,175175,408742,122
2025-11-28,haeundae,부산 해운대점,35.1587,129.1603,541922,162577,379345,115
2025-11-29,haeundae,부산 해운대점,35.1587,129.1603,624933,187480,437453,136
2025-11-30,haeundae,부산 해운대점,35.1587,129.1603,751220,247001,504219,159
2025-12-01,haeundae,부산 해운대점,35.1587,129.1603,544358,168098,376260,116
2025-12-02,haeundae,부산 해운대점,35.1587,129.1603,677897,203369,474528,149
2025-12-03,haeundae,부산 해운대점,35.1587,129.1603,583094,174928,408166,128
2025-12-04,haeundae,부산 해운대점,35.1587,129.1603,530468,159140,371328,117
2025-12-05,haeundae,부산 해운대점,35.1587,129.1603,514367,154310,360057,112
2025-12-06,haeundae,부산 해운대점,35.1587,129.1603,779263,233779,545484,164
2025-12-07,haeundae,부산 해운대점,35.1587,129.1603,739363,221809,517554,161
2025-12-08,haeundae,부산 해운대점,35.1587,129.1603,614185,184256,429929,134
2025-12-09,haeundae,부산 해운대점,35.1587,129.1603,598567,179570,418997,130
2025-12-10,haeundae,부산 해운대점,35.1587,129.1603,615401,184620,430781,136
2025-12-11,haeundae,부산 해운대점,35.1587,129.1603,572429,177682,394747,124
2025-12-12,haeundae,부산 해운대점,35.1587,129.1603,547649,164295,383354,118
2025-12-13,haeundae,부산 해운대점,35.1587,129.1603,575607,172682,402925,121
2025-12-14,haeundae,부산 해운대점,35.1587,129.1603,585238,175571,409667,123
2025-12-15,haeundae,부산 해운대점,35.1587,129.1603,553780,166134,387646,120
2025-12-16,haeundae,부산 해운대점,35.1587,129.1603,612891,183867,429024,129
2025-12-17,haeundae,부산 해운대점,35.1587,129.1603,646674,194002,452672,141
2025-12-18,haeundae,부산 해운대점,35.1587,129.1603,628269,188481,439788,131
2025-12-19,haeundae,부산 해운대점,35.1587,129.1603,673520,202056,471464,148
2025-12-20,haeundae,부산 해운대점,35.1587,129.1603,631644,198589,433055,133
2025-12-21,haeundae,부산 해운대점,35.1587,129.1603,737960,221388,516572,161
2025-12-22,haeundae,부산 해운대점,35.1587,129.1603,637826,191348,446478,138
2025-12-23,haeundae,부산 해운대점,35.1587,129.1603,529850,158955,370895,112
2025-12-24,haeundae,부산 해운대점,35.1587,129.1603,513951,154185,359766,108
2025-12-25,haeundae,부산 해운대점,35.1587,129.1603,656670,197001,459669,139
2025-12-26,haeundae,부산 해운대점,35.1587,129.1603,658515,197555,460960,143
2025-12-27,haeundae,부산 해운대점,35.1587,129.1603,606255,181877,424378,134
2025-12-28,haeundae,부산 해운대점,35.1587,129.1603,740677,222203,518474,159
2025-12-29,haeundae,부산 해운대점,35.1587,129.1603,567975,170393,397582,125
2025-12-30,haeundae,부산 해운대점,35.1587,129.1603,547464,164239,383225,121
2025-12-31,haeundae,부산 해운대점,35.1587,129.1603,580484,174145,406339,128
2026-01-01,haeundae,부산 해운대점,35.1587,129.1603,526771,158031,368740,113
2026-01-02,haeundae,부산 해운대점,35.1587,129.1603,572478,171743,400735,121
2026-01-03,haeundae,부산 해운대점,35.1587,129.1603,656903,197071,459832,144
2026-01-04,haeundae,부산 해운대점,35.1587,129.1603,691374,207412,483962,148
2026-01-05,haeundae,부산 해운대점,35.1587,129.1603,631283,189385,441898,137
2026-01-06,haeundae,부산 해운대점,35.1587,129.1603,512214,153664,358550,113
2026-01-07,haeundae,부산 해운대점,35.1587,129.1603,508652,152596,356056,108
2026-01-08,haeundae,부산 해운대점,35.1587,129.1603,537664,161299,376365,113
2026-01-09,haeundae,부산 해운대점,35.1587,129.1603,532367,159710,372657,114
2026-01-10,haeundae,부산 해운대점,35.1587,129.1603,674860,202458,472402,145
2026-01-11,haeundae,부산 해운대점,35.1587,129.1603,613301,183990,429311,133
2026-01-12,haeundae,부산 해운대점,35.1587,129.1603,608412,182524,425888,128
2026-01-13,haeundae,부산 해운대점,35.1587,129.1603,624281,187284,436997,132
2026-01-14,haeundae,부산 해운대점,35.1587,129.1603,671211,201363,469848,146
2026-01-15,haeundae,부산 해운대점,35.1587,129.1603,559183,178491,380692,124
2026-01-16,haeundae,부산 해운대점,35.1587,129.1603,624469,187341,437128,133
2026-01-17,haeundae,부산 해운대점,35.1587,129.1603,732607,219782,512825,161
2026-01-18,haeundae,부산 해운대점,35.1587,129.1603,766889,230067,536822,165
2026-01-19,haeundae,부산 해운대점,35.1587,129.1603,673582,202075,471507,141
2026-01-20,haeundae,부산 해운대점,35.1587,129.1603,640622,192187,448435,139
2026-01-21,haeundae,부산 해운대점,35.1587,129.1603,637214,191164,446050,134
2026-01-22,haeundae,부산 해운대점,35.1587,129.1603,630605,189182,441423,137
2026-01-23,haeundae,부산 해운대점,35.1587,129.1603,667430,200229,467201,145
2026-01-24,haeundae,부산 해운대점,35.1587,129.1603,733621,220086,513535,154
2026-01-25,haeundae,부산 해운대점,35.1587,129.1603,602993,180898,422095,133
2026-01-26,haeundae,부산 해운대점,35.1587,129.1603,563545,169064,394481,125
2026-01-27,haeundae,부산 해운대점,35.1587,129.1603,651288,195386,455902,141
2026-01-28,haeundae,부산 해운대점,35.1587,129.1603,560983,168295,392688,123
2026-01-29,haeundae,부산 해운대점,35.1587,129.1603,617252,185176,432076,135
2026-01-30,haeundae,부산 해운대점,35.1587,129.1603,674299,202290,472009,146
2026-01-31,haeundae,부산 해운대점,35.1587,129.1603,746802,224041,522761,158
2026-02-01,haeundae,부산 해운대점,35.1587,129.1603,601081,180324,420757,126
2026-02-02,haeundae,부산 해운대점,35.1587,129.1603,678373,203512,474861,143
2026-02-03,haeundae,부산 해운대점,35.1587,129.1603,519198,155759,363439,116
2026-02-04,haeundae,부산 해운대점,35.1587,129.1603,648755,194627,454128,141
2026-02-05,haeundae,부산 해운대점,35.1587,129.1603,599674,179902,419772,128
2026-02-06,haeundae,부산 해운대점,35.1587,129.1603,631953,189586,442367,135
2026-02-07,haeundae,부산 해운대점,35.1587,129.1603,729160,218748,510412,158
2026-02-08,haeundae,부산 해운대점,35.1587,129.1603,737567,221270,516297,156
2026-02-09,haeundae,부산 해운대점,35.1587,129.1603,541280,162384,378896,117
2026-02-10,haeundae,부산 해운대점,35.1587,129.1603,590619,177186,413433,127
2026-02-11,haeundae,부산 해운대점,35.1587,129.1603,532957,159887,373070,117
2026-02-12,haeundae,부산 해운대점,35.1587,129.1603,509286,152786,356500,108
2026-02-13,haeundae,부산 해운대점,35.1587,129.1603,661522,198457,463065,141
2026-02-14,haeundae,부산 해운대점,35.1587,129.1603,706210,213558,492652,148
2026-02-15,haeundae,부산 해운대점,35.1587,129.1603,580397,186656,393741,129
2026-02-16,haeundae,부산 해운대점,35.1587,129.1603,561092,168328,392764,119
2026-02-17,haeundae,부산 해운대점,35.1587,129.1603,613646,184094,429552,134
2026-02-18,haeundae,부산 해운대점,35.1587,129.1603,504507,151352,353155,107
2026-02-19,haeundae,부산 해운대점,35.1587,129.1603,615105,184532,430573,131
2026-02-20,haeundae,부산 해운대점,35.1587,129.1603,535314,160594,374720,117
2026-02-21,haeundae,부산 해운대점,35.1587,129.1603,606401,182405,423996,127
2026-02-22,haeundae,부산 해운대점,35.1587,129.1603,705893,233792,472101,149
2026-02-23,haeundae,부산 해운대점,35.1587,129.1603,618254,185476,432778,136
2026-02-24,haeundae,부산 해운대점,35.1587,129.1603,445661,133698,311963,94
2026-02-25,haeundae,부산 해운대점,35.1587,129.1603,541379,162414,378965,119
2026-02-26,haeundae,부산 해운대점,35.1587,129.1603,630046,189014,441032,133
2026-02-27,haeundae,부산 해운대점,35.1587,129.1603,455767,136730,319037,99
2026-02-28,haeundae,부산 해운대점,35.1587,129.1603,752754,225826,526928,161
2026-03-01,haeundae,부산 해운대점,35.1587,129.1603,661992,198598,463394,141
2026-03-02,haeundae,부산 해운대점,35.1587,129.1603,409562,122869,286693,91
2026-03-03,haeundae,부산 해운대점,35.1587,129.1603,489513,146854,342659,105
2026-03-04,haeundae,부산 해운대점,35.1587,129.1603,565947,169784,396163,121
2026-03-05,haeundae,부산 해운대점,35.1587,129.1603,506650,151995,354655,109
2026-03-06,haeundae,부산 해운대점,35.1587,129.1603,604091,181227,422864,133
2026-03-07,haeundae,부산 해운대점,35.1587,129.1603,608278,182483,425795,130
2026-03-08,haeundae,부산 해운대점,35.1587,129.1603,657089,197127,459962,138
2026-03-09,haeundae,부산 해운대점,35.1587,129.1603,574455,172337,402118,126
2026-03-10,haeundae,부산 해운대점,35.1587,129.1603,668277,200483,467794,142
2026-03-11,haeundae,부산 해운대점,35.1587,129.1603,563760,169128,394632,118
2026-03-12,haeundae,부산 해운대점,35.1587,129.1603,538351,161505,376846,119
2026-03-13,haeundae,부산 해운대점,35.1587,129.1603,576631,172989,403642,123
2026-03-14,haeundae,부산 해운대점,35.1587,129.1603,602334,180700,421634,127
2026-03-15,haeundae,부산 해운대점,35.1587,129.1603,685911,205773,480138,145
2026-03-16,haeundae,부산 해운대점,35.1587,129.1603,512284,153685,358599,110
2026-03-17,haeundae,부산 해운대점,35.1587,129.1603,602016,180605,421411,126
2026-03-18,haeundae,부산 해운대점,35.1587,129.1603,421963,126589,295374,96
2026-03-19,haeundae,부산 해운대점,35.1587,129.1603,625940,187782,438158,134
2026-03-20,haeundae,부산 해운대점,35.1587,129.1603,599270,183616,415654,126
2026-03-21,haeundae,부산 해운대점,35.1587,129.1603,638313,195068,443245,136
2026-03-22,haeundae,부산 해운대점,35.1587,129.1603,714808,220733,494075,156
2026-03-23,haeundae,부산 해운대점,35.1587,129.1603,538399,170134,368265,120
2026-03-24,haeundae,부산 해운대점,35.1587,129.1603,586397,175919,410478,123
2026-03-25,haeundae,부산 해운대점,35.1587,129.1603,561517,168455,393062,120
2026-03-26,haeundae,부산 해운대점,35.1587,129.1603,589237,189499,399738,130
2026-03-27,haeundae,부산 해운대점,35.1587,129.1603,629902,221222,408680,139
2026-03-28,haeundae,부산 해운대점,35.1587,129.1603,753178,245837,507341,157
2026-03-29,haeundae,부산 해운대점,35.1587,129.1603,684510,219043,465467,150
2026-03-30,haeundae,부산 해운대점,35.1587,129.1603,461081,151972,309109,101
2026-03-31,haeundae,부산 해운대점,35.1587,129.1603,448290,138432,309858,98
2026-04-01,haeundae,부산 해운대점,35.1587,129.1603,606585,181976,424609,129
2026-04-02,haeundae,부산 해운대점,35.1587,129.1603,562823,188208,374615,120
2026-04-03,haeundae,부산 해운대점,35.1587,129.1603,585735,191652,394083,123
2026-04-04,haeundae,부산 해운대점,35.1587,129.1603,471614,155067,316547,101
2026-04-05,haeundae,부산 해운대점,35.1587,129.1603,729356,224642,504714,157
2026-04-06,haeundae,부산 해운대점,35.1587,129.1603,449679,147135,302544,96
2026-04-07,haeundae,부산 해운대점,35.1587,129.1603,546448,163934,382514,117
2026-04-08,haeundae,부산 해운대점,35.1587,129.1603,602506,182680,419826,127
2026-04-09,haeundae,부산 해운대점,35.1587,129.1603,508680,157080,351600,113
2026-04-10,haeundae,부산 해운대점,35.1587,129.1603,626075,219377,406698,138
2026-04-11,haeundae,부산 해운대점,35.1587,129.1603,767235,259632,507603,166
2026-04-12,haeundae,부산 해운대점,35.1587,129.1603,717793,228545,489248,151
2026-04-13,haeundae,부산 해운대점,35.1587,129.1603,673363,232714,440649,141
2026-04-14,haeundae,부산 해운대점,35.1587,129.1603,604299,189508,414791,132
2026-04-15,haeundae,부산 해운대점,35.1587,129.1603,519475,174959,344516,110
2026-04-16,haeundae,부산 해운대점,35.1587,129.1603,532149,165179,366970,114
2026-04-17,haeundae,부산 해운대점,35.1587,129.1603,437760,145687,292073,98
2026-04-18,haeundae,부산 해운대점,35.1587,129.1603,605113,206707,398406,133
2026-04-19,haeundae,부산 해운대점,35.1587,129.1603,608876,209453,399423,134
2026-04-20,haeundae,부산 해운대점,35.1587,129.1603,643141,224842,418299,139
2026-04-21,haeundae,부산 해운대점,35.1587,129.1603,614332,211822,402510,129
2026-04-22,haeundae,부산 해운대점,35.1587,129.1603,664705,211642,453063,139
2026-04-23,haeundae,부산 해운대점,35.1587,129.1603,474707,145450,329257,102
2026-04-24,haeundae,부산 해운대점,35.1587,129.1603,554888,174013,380875,116
2026-04-25,haeundae,부산 해운대점,35.1587,129.1603,755587,253273,502314,159
2026-04-26,haeundae,부산 해운대점,35.1587,129.1603,755989,270946,485043,160
2026-04-27,haeundae,부산 해운대점,35.1587,129.1603,568514,202846,365668,126
2026-04-28,haeundae,부산 해운대점,35.1587,129.1603,648856,234107,414749,141
2026-04-29,haeundae,부산 해운대점,35.1587,129.1603,536127,170274,365853,120
2026-04-30,haeundae,부산 해운대점,35.1587,129.1603,472938,144908,328030,105
2026-05-01,haeundae,부산 해운대점,35.1587,129.1603,484132,171576,312556,107
2026-05-02,haeundae,부산 해운대점,35.1587,129.1603,694572,248935,445637,147
2026-05-03,haeundae,부산 해운대점,35.1587,129.1603,554892,172238,382654,116
2026-05-04,haeundae,부산 해운대점,35.1587,129.1603,560464,191006,369458,118
2026-05-05,haeundae,부산 해운대점,35.1587,129.1603,666860,221398,445462,144
2026-05-06,haeundae,부산 해운대점,35.1587,129.1603,556486,190986,365500,120
2026-05-07,haeundae,부산 해운대점,35.1587,129.1603,637660,223946,413714,135
2026-05-08,haeundae,부산 해운대점,35.1587,129.1603,606595,219345,387250,133
2026-05-09,haeundae,부산 해운대점,35.1587,129.1603,756148,265559,490589,165
2026-05-10,haeundae,부산 해운대점,35.1587,129.1603,594032,209574,384458,127
2026-05-11,haeundae,부산 해운대점,35.1587,129.1603,555273,198566,356707,121
2026-05-12,haeundae,부산 해운대점,35.1587,129.1603,542852,189781,353071,120
2026-05-13,haeundae,부산 해운대점,35.1587,129.1603,595194,216174,379020,125
2026-05-14,haeundae,부산 해운대점,35.1587,129.1603,628059,225599,402460,138
2026-05-15,haeundae,부산 해운대점,35.1587,129.1603,645964,229963,416001,137
2026-05-16,haeundae,부산 해운대점,35.1587,129.1603,721400,287983,433417,150
2026-05-17,haeundae,부산 해운대점,35.1587,129.1603,712537,290715,421822,150
2026-05-18,haeundae,부산 해운대점,35.1587,129.1603,612363,249844,362519,134
2026-05-19,haeundae,부산 해운대점,35.1587,129.1603,576034,225345,350689,120
2026-05-20,haeundae,부산 해운대점,35.1587,129.1603,456197,157662,298535,103
2026-05-21,haeundae,부산 해운대점,35.1587,129.1603,490203,167061,323142,107
2026-05-22,haeundae,부산 해운대점,35.1587,129.1603,597876,202800,395076,125
2026-05-23,haeundae,부산 해운대점,35.1587,129.1603,573568,195472,378096,124
2026-05-24,haeundae,부산 해운대점,35.1587,129.1603,697695,244472,453223,151
2026-05-25,haeundae,부산 해운대점,35.1587,129.1603,535334,205140,330194,115
2026-05-26,haeundae,부산 해운대점,35.1587,129.1603,411358,155000,256358,89
2026-05-27,haeundae,부산 해운대점,35.1587,129.1603,453992,159079,294913,102
2026-05-28,haeundae,부산 해운대점,35.1587,129.1603,667316,259452,407864,145
2026-05-29,haeundae,부산 해운대점,35.1587,129.1603,626643,228599,398044,133
2026-05-30,haeundae,부산 해운대점,35.1587,129.1603,717861,297482,420379,153
2026-05-31,haeundae,부산 해운대점,35.1587,129.1603,682992,280846,402146,144
2026-06-01,haeundae,부산 해운대점,35.1587,129.1603,481360,191774,289586,107
2026-06-02,haeundae,부산 해운대점,35.1587,129.1603,403740,140502,263238,88
2026-06-03,haeundae,부산 해운대점,35.1587,129.1603,519329,195268,324061,111
2026-06-04,haeundae,부산 해운대점,35.1587,129.1603,671837,244549,427288,143
2026-06-05,haeundae,부산 해운대점,35.1587,129.1603,552933,221616,331317,122
2026-06-06,haeundae,부산 해운대점,35.1587,129.1603,620563,230849,389714,131
2026-06-07,haeundae,부산 해운대점,35.1587,129.1603,700750,264603,436147,149
2026-06-08,haeundae,부산 해운대점,35.1587,129.1603,650978,231227,419751,138
